Market,Strategy,Date,Price,Shares,Invested,Value,Monthly Invest
TAIEX,Threshold DCA (3factor),2020-12-31,14732.5302734375,21.45993646486866,177600.0,316159.1636347229,500.0
TAIEX,Threshold DCA (3factor),2021-01-31,15138.3095703125,21.492965251714224,178100.0,325367.16156441945,500.0
TAIEX,Threshold DCA (3factor),2021-02-28,15953.7998046875,21.524305747779188,178600.0,343394.46483495366,500.0
TAIEX,Threshold DCA (3factor),2021-03-31,16431.130859375,21.554735789647836,179100.0,354168.6843989573,500.0
TAIEX,Threshold DCA (3factor),2021-04-30,17566.66015625,21.583198798299033,179600.0,379144.7183745025,500.0
TAIEX,Threshold DCA (3factor),2021-05-31,17068.4296875,21.6124926471858,180100.0,368891.31112010154,500.0
TAIEX,Threshold DCA (3factor),2021-06-30,17755.4609375,21.640652997500556,180600.0,384239.7689591134,500.0
TAIEX,Threshold DCA (3factor),2021-07-31,17247.41015625,21.66964285716472,181100.0,373745.2182969731,500.0
TAIEX,Threshold DCA (3factor),2021-08-31,17490.2890625,21.698230149130755,181600.0,379508.31745294936,500.0
TAIEX,Threshold DCA (3factor),2021-09-30,16934.76953125,21.727755204023136,182100.0,367954.5268115496,500.0
TAIEX,Threshold DCA (3factor),2021-10-31,16987.41015625,21.757188766608664,182600.0,369598.2894253364,500.0
TAIEX,Threshold DCA (3factor),2021-11-30,17427.759765625,21.785878627309305,183100.0,379679.0589998107,500.0
TAIEX,Threshold DCA (3factor),2021-12-31,18218.83984375,21.81332274583102,183600.0,397413.43356632435,500.0
TAIEX,Threshold DCA (3factor),2022-01-31,17674.400390625,21.841612248668422,184100.0,386037.40005974495,500.0
TAIEX,Threshold DCA (3factor),2022-02-28,17652.1796875,21.869937362555298,184600.0,386052.06407819595,500.0
TAIEX,Threshold DCA (3factor),2022-03-31,17693.470703125,21.89819637450323,185100.0,387455.096003551,500.0
TAIEX,Threshold DCA (3factor),2022-04-30,16592.1796875,21.958465731443315,186100.0,364338.8090779186,1000.0
TAIEX,Threshold DCA (3factor),2022-05-31,16807.76953125,22.047710172665045,187600.0,370572.8312739502,1500.0
TAIEX,Threshold DCA (3factor),2022-06-30,14825.73046875,22.14888562591922,189100.0,328373.4084730495,1500.0
TAIEX,Threshold DCA (3factor),2022-07-31,15000.0703125,22.24888515717142,190600.0,333734.8417323089,1500.0
TAIEX,Threshold DCA (3factor),2022-08-31,15095.4404296875,22.348252910433523,192100.0,337356.72051703953,1500.0
TAIEX,Threshold DCA (3factor),2022-09-30,13424.580078125,22.459988248989415,193600.0,301515.9108023049,1500.0
TAIEX,Threshold DCA (3factor),2022-10-31,12949.75,22.575820600965322,195100.0,292351.2328273507,1500.0
TAIEX,Threshold DCA (3factor),2022-11-30,14879.5498046875,22.676630102575878,196600.0,337418.04701375356,1500.0
TAIEX,Threshold DCA (3factor),2022-12-31,14137.6904296875,22.782729469191672,198100.0,322095.1763787505,1500.0
TAIEX,Threshold DCA (3factor),2023-01-31,15265.2001953125,22.880992183129784,199600.0,349282.92634285655,1500.0
TAIEX,Threshold DCA (3factor),2023-02-28,15503.7900390625,22.977742719367743,201100.0,356242.0986926745,1500.0
TAIEX,Threshold DCA (3factor),2023-03-31,15868.0595703125,23.07227223593235,202600.0,366112.1902622417,1500.0
TAIEX,Threshold DCA (3factor),2023-04-30,15579.1796875,23.13646046792266,203600.0,360447.07496250747,1000.0
TAIEX,Threshold DCA (3factor),2023-05-31,16578.9609375,23.196777878873192,204600.0,384578.47432970273,1000.0
TAIEX,Threshold DCA (3factor),2023-06-30,16915.5390625,23.2558951199085,205600.0,393386.0023342154,1000.0
TAIEX,Threshold DCA (3factor),2023-07-31,17145.4296875,23.285057410333017,206100.0,399232.31459826557,500.0
TAIEX,Threshold DCA (3factor),2023-08-31,16634.509765625,23.315115404649944,206600.0,387835.51488532335,500.0
TAIEX,Threshold DCA (3factor),2023-09-30,16353.740234375,23.34568945027096,207100.0,381789.34086212015,500.0
TAIEX,Threshold DCA (3factor),2023-10-31,16001.26953125,23.408184491557968,208100.0,374560.6692866453,1000.0
TAIEX,Threshold DCA (3factor),2023-11-30,17433.849609375,23.465544169564037,209100.0,409094.7680543258,1000.0
TAIEX,Threshold DCA (3factor),2023-12-31,17930.810546875,23.49342913319649,209600.0,421256.22688378,500.0
TAIEX,Threshold DCA (3factor),2024-01-31,17889.560546875,23.52137839436978,210100.0,420787.12293203565,500.0
TAIEX,Threshold DCA (3factor),2024-02-29,18966.76953125,23.547740290061938,210600.0,446624.5630633348,500.0
TAIEX,Threshold DCA (3factor),2024-03-31,20294.44921875,23.572377568689735,211100.0,478388.4195329754,500.0
TAIEX,Threshold DCA (3factor),2024-04-30,20396.599609375,23.596891458729043,211600.0,481296.3471095771,500.0
TAIEX,Threshold DCA (3factor),2024-05-31,21174.220703125,23.62050507865916,212100.0,500145.787654814,500.0
TAIEX,Threshold DCA (3factor),2024-06-30,23032.25,23.642213769733633,212600.0,544533.3780979475,500.0
TAIEX,Threshold DCA (3factor),2024-07-31,22199.349609375,23.664736952115014,213100.0,525341.7690138966,500.0
TAIEX,Threshold DCA (3factor),2024-08-31,22268.08984375,23.687190606806926,213600.0,527468.4885784077,500.0
TAIEX,Threshold DCA (3factor),2024-09-30,22224.5390625,23.709688261250687,214100.0,526936.8929218636,500.0
TAIEX,Threshold DCA (3factor),2024-10-31,22820.4296875,23.731598453427036,214600.0,541565.2738784155,500.0
TAIEX,Threshold DCA (3factor),2024-11-30,22262.5,23.754057745959322,215100.0,528824.7105694194,500.0
TAIEX,Threshold DCA (3factor),2024-12-31,23035.099609375,23.7757637515108,215600.0,547677.0863050187,500.0
TAIEX,Threshold DCA (3factor),2025-01-31,23525.41015625,23.797017366078162,216100.0,559834.5940323928,500.0
TAIEX,Threshold DCA (3factor),2025-02-28,23053.1796875,23.818706348109178,216600.0,549096.9173667578,500.0
TAIEX,Threshold DCA (3factor),2025-03-31,20695.900390625,23.842865722215294,217100.0,493449.5740140149,500.0
TAIEX,Threshold DCA (3factor),2025-04-30,20235.029296875,23.86757534791755,217600.0,482961.08641048317,500.0
TAIEX,Threshold DCA (3factor),2025-05-31,21347.30078125,23.890997512861194,218100.0,510008.30987114355,500.0
TAIEX,Threshold DCA (3factor),2025-06-30,22256.01953125,23.913463345050904,218600.0,532218.5072672839,500.0
TAIEX,Threshold DCA (3factor),2025-07-31,23542.51953125,23.934701513690257,219100.0,563483.1778606918,500.0
TAIEX,Threshold DCA (3factor),2025-08-31,24233.099609375,23.955334449965836,219600.0,580512.0059019146,500.0
TAIEX,Threshold DCA (3factor),2025-09-30,25820.5390625,23.97469887914331,220100.0,619039.6489205948,500.0
TAIEX,Threshold DCA (3factor),2025-10-31,28233.349609375,23.99240843209816,220600.0,677386.055234344,500.0
TAIEX,Threshold DCA (3factor),2025-11-30,27626.48046875,24.010507009677216,221100.0,663325.8029476326,500.0
TAIEX,Threshold DCA (3factor),2025-12-31,28963.599609375,24.027770057321273,221600.0,695930.7114463828,500.0
TAIEX,Threshold DCA (3factor),2026-01-31,32063.75,24.043363991280962,222100.0,770920.412175435,500.0
TAIEX,Threshold DCA (3factor),2026-02-28,35414.48828125,24.0574825067323,222600.0,851983.4323110479,500.0
TAIEX,Threshold DCA (3factor),2026-03-31,31722.990234375,24.073243946505343,223100.0,763675.282624716,500.0
TAIEX,Model-Driven DCA,2006-01-31,6532.14990234375,0.1530889546244488,1000.0,1000.0,1000.0
TAIEX,Model-Driven DCA,2006-02-28,6561.599609375,0.30549081690376745,2000.0,2004.50842486341,1000.0
TAIEX,Model-Driven DCA,2006-03-31,6613.93994140625,0.4566866258858764,3000.0,3020.497915652651,1000.0
TAIEX,Model-Driven DCA,2006-04-30,7171.73681640625,0.5961228636619719,4000.0,4275.236288426087,1000.0
TAIEX,Model-Driven DCA,2006-05-31,6846.91845703125,0.7421739677134709,5000.0,5081.604637865479,1000.0
TAIEX,Model-Driven DCA,2006-06-30,6704.37890625,0.8913302152918667,6000.0,5975.815493906062,1000.0
TAIEX,Model-Driven DCA,2006-07-31,6454.55029296875,1.0462596766192265,7000.0,6753.135702244018,1000.0
TAIEX,Model-Driven DCA,2006-08-31,6611.73974609375,1.1975057991833828,8000.0,7917.596688638533,1000.0
TAIEX,Model-Driven DCA,2006-09-30,6883.01806640625,1.3427909038209358,9000.0,9242.454050405478,1000.0
TAIEX,Model-Driven DCA,2006-10-31,7021.2880859375,1.4852149131708494,10000.0,10428.121774903184,1000.0
TAIEX,Model-Driven DCA,2006-11-30,7567.68505859375,1.6173557187484302,11000.0,12239.63870720365,1000.0
TAIEX,Model-Driven DCA,2006-12-31,7823.68408203125,1.6812642297206914,11500.0,13153.680191754305,500.0
TAIEX,Model-Driven DCA,2007-01-31,7699.60498046875,1.772177984617944,12200.0,13645.070436641394,700.0
TAIEX,Model-Driven DCA,2007-02-28,7901.9228515625,1.8607640178087874,12900.0,14703.613713688508,700.0
TAIEX,Model-Driven DCA,2007-03-31,7884.373046875,1.9495472344118434,13600.0,15370.957668606436,700.0
TAIEX,Model-Driven DCA,2007-04-30,7875.38330078125,2.038431797012188,14300.0,16053.4317339713,700.0
TAIEX,Model-Driven DCA,2007-05-31,8144.91259765625,2.1243750151384853,15000.0,17302.848822947635,700.0
TAIEX,Model-Driven DCA,2007-06-30,8883.1689453125,2.203175722893726,15700.0,19571.182162675967,700.0
TAIEX,Model-Driven DCA,2007-07-31,9287.2080078125,2.2785482136801014,16400.0,21161.351216276704,700.0
TAIEX,Model-Driven DCA,2007-08-31,8982.119140625,2.3564808250205576,17100.0,21166.191522932942,700.0
TAIEX,Model-Driven DCA,2007-09-30,9411.908203125,2.430854691073308,17800.0,22878.981207517754,700.0
TAIEX,Model-Driven DCA,2007-10-31,9711.3251953125,2.5029354818945113,18500.0,24306.820407563802,700.0
TAIEX,Model-Driven DCA,2007-11-30,8586.3603515625,2.5844601292816454,19200.0,22191.105984258014,700.0
TAIEX,Model-Driven DCA,2007-12-31,8506.240234375,2.734473805052178,20476.052364545794,23260.091100379337,1276.0523645457934
TAIEX,Model-Driven DCA,2008-01-31,7521.09521484375,2.9298009203439146,21945.126196695706,22035.31168244343,1469.0738321499111
TAIEX,Model-Driven DCA,2008-02-29,8412.7197265625,3.108102355403479,23445.126196695706,26147.593997478216,1500.0
TAIEX,Model-Driven DCA,2008-03-31,8572.5498046875,3.2598735513093655,24746.1923325159,27945.428375583047,1301.066135820196
TAIEX,Model-Driven DCA,2008-04-30,8919.87890625,3.4280372691989633,26246.1923325159,30577.677327366688,1500.0
TAIEX,Model-Driven DCA,2008-05-31,8619.0400390625,3.6020705714230887,27746.1923325159,31046.39047862434,1500.0
TAIEX,Model-Driven DCA,2008-06-30,7523.50537109375,3.8014457198430245,29246.1923325159,28600.19729116034,1500.0
TAIEX,Model-Driven DCA,2008-07-31,7024.0283203125,4.014998389564218,30746.1923325159,28201.462394308142,1500.0
TAIEX,Model-Driven DCA,2008-08-31,7046.078125,4.2278827733858915,32246.1923325159,29789.992324618663,1500.0
TAIEX,Model-Driven DCA,2008-09-30,5719.25439453125,4.490154722931325,33746.1923325159,25680.337131250228,1500.0
TAIEX,Model-Driven DCA,2008-10-31,4870.6376953125,4.798122610061094,35246.1923325159,23369.916851294765,1500.0
TAIEX,Model-Driven DCA,2008-11-30,4460.4697265625,5.134410062269852,36746.1923325159,22901.880646512556,1500.0
TAIEX,Model-Driven DCA,2008-12-31,4591.19921875,5.46112208859059,38246.1923325159,25073.09946663548,1500.0
TAIEX,Model-Driven DCA,2009-01-31,4247.9501953125,5.814233573196791,39746.1923325159,24698.574642853804,1500.0
TAIEX,Model-Driven DCA,2009-02-28,4557.12890625,6.143388185861529,41246.1923325159,27996.21188410432,1500.0
TAIEX,Model-Driven DCA,2009-03-31,5210.81591796875,6.4312509742642945,42746.1923325159,33512.064949148415,1500.0
TAIEX,Model-Driven DCA,2009-04-30,5992.5419921875,6.681562111333598,44246.1923325159,40039.54152557556,1500.0
TAIEX,Model-Driven DCA,2009-05-31,6890.408203125,6.754126752681441,44746.1923325159,46538.69038162222,500.0
TAIEX,Model-Driven DCA,2009-06-30,6432.13037109375,6.831861495473195,45246.1923325159,43943.423816139104,500.0
TAIEX,Model-Driven DCA,2009-07-31,7077.677734375,6.9025061360975615,45746.1923325159,48853.713990844524,500.0
TAIEX,Model-Driven DCA,2009-08-31,6825.9189453125,6.9757563466561505,46246.1923325159,47615.94740452413,500.0
TAIEX,Model-Driven DCA,2009-09-30,7509.1357421875,7.042341905522922,46746.1923325159,52881.901311467,500.0
TAIEX,Model-Driven DCA,2009-10-31,7340.04638671875,7.1104613660354214,47246.1923325159,52191.116257671565,500.0
TAIEX,Model-Driven DCA,2009-11-30,7582.1748046875,7.176405506454195,47746.1923325159,54412.76101925763,500.0
TAIEX,Model-Driven DCA,2009-12-31,8188.072265625,7.2374699406433125,48246.1923325159,59260.92689427612,500.0
TAIEX,Model-Driven DCA,2010-01-31,7640.40478515625,7.302911499573724,48746.1923325159,55797.19996691569,500.0
TAIEX,Model-Driven DCA,2010-02-28,7436.06591796875,7.370151355367872,49246.1923325159,54804.93130392222,500.0
TAIEX,Model-Driven DCA,2010-03-31,7920.02294921875,7.433282485568615,49746.1923325159,58871.76787372922,500.0
TAIEX,Model-Driven DCA,2010-04-30,8004.21240234375,7.508535469651348,50348.53320102429,60099.912729621276,602.340868508394
TAIEX,Model-Driven DCA,2010-05-31,7373.94580078125,7.631504179540796,51255.29780294107,56274.29819836941,906.7646019167803
TAIEX,Model-Driven DCA,2010-06-30,7329.33642578125,7.786431804818758,52390.814490250625,57069.378253919764,1135.5166873095518
TAIEX,Model-Driven DCA,2010-07-31,7760.59423828125,7.935106577163919,53544.61907189026,61581.142382885955,1153.8045816396304
TAIEX,Model-Driven DCA,2010-08-31,7616.24462890625,8.070397618981962,54575.02874247606,61466.12251870916,1030.4096705858003
TAIEX,Model-Driven DCA,2010-09-30,8237.740234375,8.198547016296342,55630.690188743625,67537.50061955948,1055.6614462675655
TAIEX,Model-Driven DCA,2010-10-31,8287.0498046875,8.304830936935305,56511.47033251616,68822.54759389244,880.7801437725384
TAIEX,Model-Driven DCA,2010-11-30,8372.4404296875,8.416868400321793,57449.49732061281,70469.72928621333,938.0269880966532
TAIEX,Model-Driven DCA,2010-12-31,8972.458984375,8.520629505754789,58380.48958328379,76450.99876144026,930.992262670973
TAIEX,Model-Driven DCA,2011-01-31,9145.3076171875,8.603641483949271,59139.659659783596,78682.94799871164,759.1700764998114
TAIEX,Model-Driven DCA,2011-02-28,8599.6103515625,8.684509546700161,59835.09348932695,74683.39819604605,695.4338295433561
TAIEX,Model-Driven DCA,2011-03-31,8683.259765625,8.78331942461807,60693.085326697845,76267.84416841861,857.9918373708912
TAIEX,Model-Driven DCA,2011-04-30,9007.8291015625,8.886925022360657,61626.3468451283,80051.90183982429,933.2615184304534
TAIEX,Model-Driven DCA,2011-05-31,8988.798828125,8.989344179530347,62546.972045072755,80803.40642657467,920.6251999444568
TAIEX,Model-Driven DCA,2011-06-30,8652.5498046875,9.097790566888095,63485.30981282411,78719.08599261536,938.3377677513564
TAIEX,Model-Driven DCA,2011-07-31,8644.1396484375,9.217822005181429,64522.87832763449,79680.14066722845,1037.568514810379
TAIEX,Model-Driven DCA,2011-08-31,7741.32421875,9.35169749467273,65559.25189673051,72394.5223019337,1036.373569096019
TAIEX,Model-Driven DCA,2011-09-30,7225.3466796875,9.52021881444183,66776.87685498073,68786.88140082575,1217.624958250221
TAIEX,Model-Driven DCA,2011-10-31,7587.65478515625,9.70605689320732,68186.95204258994,73646.20903074332,1410.075187609217
TAIEX,Model-Driven DCA,2011-11-30,6904.08837890625,9.8949801498204,69491.29490307743,68315.81746188305,1304.3428604874882
TAIEX,Model-Driven DCA,2011-12-31,7072.04833984375,10.107082772415474,70991.29490307743,71477.77794132422,1500.0
TAIEX,Model-Driven DCA,2012-01-31,7517.04541015625,10.297554345777307,72423.07836938225,77407.18363075986,1431.783466304812
TAIEX,Model-Driven DCA,2012-02-29,8121.40234375,10.454343423600328,73696.42555348853,84903.9291827951,1273.3471841062878
TAIEX,Model-Driven DCA,2012-03-31,7932.962890625,10.58965369406503,74769.83690780544,84007.32977958783,1073.4113543169074
TAIEX,Model-Driven DCA,2012-04-30,7501.68603515625,10.72438295249635,75780.53350430663,80450.95383040962,1010.696596501198
TAIEX,Model-Driven DCA,2012-05-31,7301.46630859375,10.877481175862195,76898.37502411791,79421.56232792055,1117.8415198112712
TAIEX,Model-Driven DCA,2012-06-30,7296.24609375,11.038956794713439,78076.54087739714,80542.94539250295,1178.1658532792426
TAIEX,Model-Driven DCA,2012-07-31,7270.45654296875,11.200293868535848,79249.53506139271,81431.24983966922,1172.99418399557
TAIEX,Model-Driven DCA,2012-08-31,7397.02587890625,11.359154578640583,80424.63184517887,84023.96038070081,1175.0967837861524
TAIEX,Model-Driven DCA,2012-09-30,7715.125,11.496024917812054,81480.60362067916,88693.26924403473,1055.9717755002914
TAIEX,Model-Driven DCA,2012-10-31,7166.01708984375,11.627878065949858,82425.46553358437,83325.57293921597,944.8619129052042
TAIEX,Model-Driven DCA,2012-11-30,7580.134765625,11.783318741149786,83603.72679965958,89319.14404423011,1178.2612660752034
TAIEX,Model-Driven DCA,2012-12-31,7699.46484375,11.920234568262858,84657.90539706963,91779.42698759334,1054.1785974100467
TAIEX,Model-Driven DCA,2013-01-31,7849.98388671875,12.048731022594142,85666.6004930707,94582.34438277234,1008.695096001075
TAIEX,Model-Driven DCA,2013-02-28,7897.94287109375,12.170553395609872,86628.74663557002,96122.33542812282,962.146142499316
TAIEX,Model-Driven DCA,2013-03-31,7918.57275390625,12.290745460175204,87580.49624327279,97325.1621261403,951.7496077027797
TAIEX,Model-Driven DCA,2013-04-30,8093.62255859375,12.409491348193713,88541.58064127964,100437.73911641461,961.0843980068508
TAIEX,Model-Driven DCA,2013-05-31,8254.759765625,12.517782095452135,89435.49474473792,103331.28399639929,893.9141034582927
TAIEX,Model-Driven DCA,2013-06-30,8062.17236328125,12.625927107459134,90307.37847176746,101792.4005865606,871.8837270295384
TAIEX,Model-Driven DCA,2013-07-31,8107.90234375,12.740913081368472,91239.67351912535,103302.07903394247,932.2950473578921
TAIEX,Model-Driven DCA,2013-08-31,8021.8525390625,12.855308064010119,92157.33320108526,103123.3856337102,917.6596819599121
TAIEX,Model-Driven DCA,2013-09-30,8173.83251953125,12.9689007219998,93085.82056294131,106005.62246405428,928.4873618560525
TAIEX,Model-Driven DCA,2013-10-31,8450.01953125,13.07401622721347,93974.04863503404,110475.69247183326,888.2280720927258
TAIEX,Model-Driven DCA,2013-11-30,8406.7900390625,13.168000421816037,94764.15402604821,110700.61478049387,790.1053910141761
TAIEX,Model-Driven DCA,2013-12-31,8611.4697265625,13.269324371136795,95636.70214819966,114268.3851139825,872.5481221514555
TAIEX,Model-Driven DCA,2014-01-31,8462.5302734375,13.365391070496187,96449.66949979775,113105.02655040522,812.9673515980772
TAIEX,Model-Driven DCA,2014-02-28,8639.5400390625,13.464205376573132,97303.37965358168,116324.54144506415,853.7101537839309
TAIEX,Model-Driven DCA,2014-03-31,8849.240234375,13.554482309356583,98102.26191940496,119946.87020808244,798.8822658232798
TAIEX,Model-Driven DCA,2014-04-30,8791.400390625,13.654486064172566,98981.43496855817,120042.05411835032,879.1730491532054
TAIEX,Model-Driven DCA,2014-05-31,9075.8681640625,13.755346922556464,99896.83482216462,124841.71522006529,915.3998536064412
TAIEX,Model-Driven DCA,2014-06-30,9393.0283203125,13.855996458317108,100842.23876199065,130149.7671391223,945.4039398260356
TAIEX,Model-Driven DCA,2014-07-31,9315.8076171875,13.947243199256906,101692.27584628116,129929.83443440404,850.0370842905044
TAIEX,Model-Driven DCA,2014-08-31,9436.2275390625,14.039488841658827,102562.72671747267,132479.8112420217,870.4508711915046
TAIEX,Model-Driven DCA,2014-09-30,8966.87890625,14.131934070078254,103391.6718861703,126719.3415175004,828.9451686976266
TAIEX,Model-Driven DCA,2014-10-31,8974.71875,14.238909536359737,104351.74660919672,127790.20839552153,960.0747230264177
TAIEX,Model-Driven DCA,2014-11-30,9187.1083984375,14.342126254438673,105300.00978671887,131762.6685636045,948.263177522157
TAIEX,Model-Driven DCA,2014-12-31,9307.2177734375,14.446030529909953,106267.06950612132,134452.35210359865,967.0597194024398
TAIEX,Model-Driven DCA,2015-01-31,9361.8681640625,14.54567558381934,107199.93336402191,136174.69717293952,932.863857900594
TAIEX,Model-Driven DCA,2015-02-28,9622.0556640625,14.639829686465138,108105.88938067963,140865.2561555622,905.9560166577122
TAIEX,Model-Driven DCA,2015-03-31,9586.396484375,14.731755873985465,108987.13026154648,141224.45271904502,881.240880866855
TAIEX,Model-Driven DCA,2015-04-30,9820.0048828125,14.832391234348217,109975.3699916923,145654.15434508483,988.2397301458238
TAIEX,Model-Driven DCA,2015-05-31,9701.025390625,14.931237151083645,110934.27673970228,144848.3107161057,958.9067480099828
TAIEX,Model-Driven DCA,2015-06-30,9322.9775390625,15.045098561429192,111995.8041109198,140265.1159611859,1061.527371217516
TAIEX,Model-Driven DCA,2015-07-31,8665.2998046875,15.179853934722022,113163.49982079474,131537.98533573153,1167.695709874948
TAIEX,Model-Driven DCA,2015-08-31,8174.88232421875,15.346613741736128,114526.74161954448,125456.76141393125,1363.241798749741
TAIEX,Model-Driven DCA,2015-09-30,8181.20263671875,15.523315103795253,115972.3712687344,126999.38645778573,1445.6296491899172
TAIEX,Model-Driven DCA,2015-10-31,8554.26953125,15.690967264077969,117406.51303528907,134224.76318294334,1434.1417665546762
TAIEX,Model-Driven DCA,2015-11-30,8320.5703125,15.84832271261265,118715.80010887685,131867.0834654843,1309.287073587784
TAIEX,Model-Driven DCA,2015-12-31,8338.01953125,16.018476293116994,120134.5439864342,133562.3681928746,1418.7438775573505
TAIEX,Model-Driven DCA,2016-01-31,8080.5625,16.19338607633007,121547.91342154892,130851.66827641492,1413.369435114715
TAIEX,Model-Driven DCA,2016-02-29,8411.1201171875,16.369368385920357,123028.12176601288,137684.7237364678,1480.2083444639618
TAIEX,Model-Driven DCA,2016-03-31,8744.802734375,16.530422033505328,124436.504143795,144555.27979897015,1408.3823777821265
TAIEX,Model-Driven DCA,2016-04-30,8377.873046875,16.69197486189034,125789.97323036821,139843.24629454614,1353.469086573218
TAIEX,Model-Driven DCA,2016-05-31,8535.5625,16.8645099423135,127262.65719276264,143948.07864448827,1472.68396239442
TAIEX,Model-Driven DCA,2016-06-30,8666.552734375,17.029199455656094,128689.9475449448,147584.4551066336,1427.2903521821531
TAIEX,Model-Driven DCA,2016-07-31,8984.388671875,17.18179039105878,130060.8838164075,154367.8829519592,1370.9362714627064
TAIEX,Model-Driven DCA,2016-08-31,9068.828125,17.32123720311329,131325.50298750904,157083.32310739017,1264.6191711015404
TAIEX,Model-Driven DCA,2016-09-30,9166.8291015625,17.44719572818332,132480.14326071087,159935.46154176779,1154.6402732018444
TAIEX,Model-Driven DCA,2016-10-31,9290.099609375,17.568500388656837,133607.07563959126,163213.11859796543,1126.932378880379
TAIEX,Model-Driven DCA,2016-11-30,9240.689453125,17.686625002078415,134698.62850899048,163436.60911808294,1091.5528693992308
TAIEX,Model-Driven DCA,2016-12-31,9253.4853515625,17.811611235394164,135855.18678812473,164819.48365444594,1156.5582791342522
TAIEX,Model-Driven DCA,2017-01-31,9447.943359375,17.935244758626613,137023.26931294487,169451.1766160316,1168.0825248201563
TAIEX,Model-Driven DCA,2017-02-28,9750.462890625,18.047971367206397,138122.40592668805,175976.07506700853,1099.1366137431871
TAIEX,Model-Driven DCA,2017-03-31,9811.5126953125,18.15421951159507,139164.8609442109,178120.3552115049,1042.455017522852
TAIEX,Model-Driven DCA,2017-04-30,9871.9931640625,18.267149320100927,140279.7032417996,180333.1732149453,1114.8422975887104
TAIEX,Model-Driven DCA,2017-05-31,10040.712890625,18.376244875931366,141375.10039553622,184510.59880704567,1095.3971537366024
TAIEX,Model-Driven DCA,2017-06-30,10395.0703125,18.479327058191878,142446.64692810018,192093.90409758835,1071.546532563958
TAIEX,Model-Driven DCA,2017-07-31,10427.330078125,18.572119792026182,143414.22739264206,193657.62332193524,967.5804645418801
TAIEX,Model-Driven DCA,2017-08-31,10585.7802734375,18.662005661693332,144365.73945862535,197551.8913963322,951.5120659832756
TAIEX,Model-Driven DCA,2017-09-30,10329.9404296875,18.745342459775006,145226.60361840995,193638.27094356756,860.8641597846101
TAIEX,Model-Driven DCA,2017-10-31,10793.7998046875,18.830472954514594,146145.48513590306,203252.35529861288,918.8815174931013
TAIEX,Model-Driven DCA,2017-11-30,10560.4404296875,18.904165697424183,146923.71295750004,199636.31572058995,778.2278215969919
TAIEX,Model-Driven DCA,2017-12-31,10642.8603515625,18.99303206453049,147869.50529256315,202140.1879155468,945.792335063097
TAIEX,Model-Driven DCA,2018-01-31,11103.7900390625,19.076248244825727,148793.52028641422,211818.65524357941,924.0149938510792
TAIEX,Model-Driven DCA,2018-02-28,10815.4697265625,19.14895791233573,149579.9094941971,207104.97459608657,786.3892077828875
TAIEX,Model-Driven DCA,2018-03-31,10906.2197265625,19.233394808375856,150500.7968354396,209763.62986787353,920.8873412424996
TAIEX,Model-Driven DCA,2018-04-30,10657.8798828125,19.327937834743643,151508.42505422505,205994.83982516488,1007.6282187854533
TAIEX,Model-Driven DCA,2018-05-31,10874.9599609375,19.426421051811207,152579.42609665912,211261.55112276023,1071.0010424340674
TAIEX,Model-Driven DCA,2018-06-30,10836.91015625,19.52619589340455,153660.67709086026,211603.63059016282,1081.2509942011375
TAIEX,Model-Driven DCA,2018-07-31,11057.509765625,19.623998298498936,154742.12814029303,216992.55282626036,1081.4510494327562
TAIEX,Model-Driven DCA,2018-08-31,11063.9404296875,19.715643537257968,155756.08560258744,218132.7056291755,1013.9574622944045
TAIEX,Model-Driven DCA,2018-09-30,11006.33984375,19.805242207195555,156742.23901346853,217983.22642017563,986.1534108810855
TAIEX,Model-Driven DCA,2018-10-31,9802.1298828125,19.907770100216403,157747.23073746997,195138.54819949242,1004.9917240014481
TAIEX,Model-Driven DCA,2018-11-30,9888.0302734375,20.040835317045424,159062.98362981685,198164.38631992057,1315.7528923468763
TAIEX,Model-Driven DCA,2018-12-31,9727.41015625,20.178568737885428,160402.77310655094,196285.21447949545,1339.78947673409
TAIEX,Model-Driven DCA,2019-01-31,9932.259765625,20.323276132349303,161840.04453837292,201856.05783501983,1437.2714318219691
TAIEX,Model-Driven DCA,2019-02-28,10389.169921875,20.45546267334443,163213.3529741562,212515.27754394675,1373.3084357832972
TAIEX,Model-Driven DCA,2019-03-31,10641.0400390625,20.572319964030136,164456.83608319916,218910.8804336495,1243.4831090429598
TAIEX,Model-Driven DCA,2019-04-30,10967.73046875,20.676808475823574,165602.8379176304,226777.66231679847,1146.001834431224
TAIEX,Model-Driven DCA,2019-05-31,10498.490234375,20.777148908197237,166656.26096701826,218128.69491086388,1053.4230493878742
TAIEX,Model-Driven DCA,2019-06-30,10730.830078125,20.89660140037564,167938.08536299324,224237.87883773993,1281.8243959749939
TAIEX,Model-Driven DCA,2019-07-31,10823.8095703125,21.00671847356111,169129.97159359293,227372.72045499115,1191.8862305996822
TAIEX,Model-Driven DCA,2019-08-31,10618.0498046875,21.11566097407149,170286.7284898593,224207.13988158724,1156.7568962663659
TAIEX,Model-Driven DCA,2019-09-30,10829.6796875,21.221224301618438,171429.9455139394,229819.06176311857,1143.2170240800933
TAIEX,Model-Driven DCA,2019-10-31,11358.7099609375,21.31542004976771,172499.88769672049,242115.67404086338,1069.9421827810986
TAIEX,Model-Driven DCA,2019-11-30,11489.5703125,21.394829697375133,173412.27042639683,245817.4001319547,912.3827296763558
